"banner_image","fullname","images/0","images/1","images/2","images/3","in_reply_to/0","in_reply_to/1","in_reply_to/2","in_reply_to/3","language","likes","num_followers","num_following","query","quotes","replies","retweets","text","timestamp","total_likes","total_tweets","tweet_avatar","tweet_hashtags/0","tweet_hashtags/1","tweet_hashtags/2","tweet_hashtags/3","tweet_hashtags/4","tweet_hashtags/5","tweet_hashtags/6","tweet_hashtags/7","tweet_hashtags/8","tweet_hashtags/9","tweet_hashtags/10","tweet_hashtags/11","tweet_hashtags/12","tweet_hashtags/13","tweet_id","tweet_links/0","tweet_links/1","tweet_links/2","tweet_mentions/0","tweet_mentions/1","url","username"
,"awan",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Mulai males naik bus way. Tapi naik gojek mahal juga ya 😮‍💨","2023-10-31 02:57:00+00:00",,,"https://pbs.twimg.com/profile_images/1717660916672798720/9ZHM8BF7_400x400.jpg",,,,,,,,,,,,,,,"1719186761765794277",,,,,,"https://twitter.com/Andri123Andri/status/1719186761765794277","@Andri123Andri"
,"sooyaa",,,,,"@collegemenfess",,,,"id","0",,,"Gojek lang:in","0","0","0","Pas kmren magang sambil skripsian gw sering nangis sih wkkwkw. Di toilet kantor, di meja kantor, di TJ, di gojek pula.

Udah khatam gue nder nangis di public space wkwkkwk","2023-10-31 02:51:00+00:00",,,"https://pbs.twimg.com/profile_images/1615957284894683136/VQwwLptq_400x400.jpg",,,,,,,,,,,,,,,"1719185365700100341",,,,,,"https://twitter.com/manhyesoo/status/1719185365700100341","@manhyesoo"
,"skyvi 𖹭",,,,,"@jaynyeblak",,,,"id","0",,,"Gojek lang:in","0","0","0","Transport umumnya yg susah, gatau ya kalo gojek dll gmna","2023-10-31 02:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1711305800948518912/91ZRHmte_400x400.jpg",,,,,,,,,,,,,,,"1719186363042681114",,,,,,"https://twitter.com/imyourskyy_/status/1719186363042681114","@imyourskyy_"
,"poo | mt after dm pls",,,,,"@convomfs",,,,"id","0",,,"Gojek lang:in","0","0","0","ada app namanya gojek nder, belajar mandiri yuk","2023-10-31 02:58:00+00:00",,,"https://pbs.twimg.com/profile_images/1673374032572583937/7UgWpSKr_400x400.jpg",,,,,,,,,,,,,,,"1719187013927362898",,,,,,"https://twitter.com/sbtofpoo/status/1719187013927362898","@sbtofpoo"
,"JejakIbuJari",,,,,"@rrizkikiki","@kegblgnunfaedh",,,"id","1",,,"Gojek lang:in","0","0","0","Padahal, kalau lu udah transaksi di luar aplikasi. Itu udah bukan tanggung jawab gojek. Be smart lah jadi manusia.","2023-10-31 02:55:00+00:00",,,"https://pbs.twimg.com/profile_images/1708373843763662848/1QRXVJ-v_400x400.jpg",,,,,,,,,,,,,,,"1719186356684067250",,,,,,"https://twitter.com/TebalHati/status/1719186356684067250","@TebalHati"
,"Farmawl",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Pentingnya naik taksi bayar pake voucher tapi pesennya lewat gojek app (biar ada history). Ngalamin kasus driver nakal nambahin nominal fare di vouchernya, ngga masuk akal cuman 2.5km harusnya 35k malah jadi 235k 😂

Baru ketauan pas kantor dapet invoice dari perusahaan taksinya","2023-10-31 02:49:00+00:00",,,"https://pbs.twimg.com/profile_images/1533974573556740096/mXCSS-MI_400x400.jpg",,,,,,,,,,,,,,,"1719184760818552855",,,,,,"https://twitter.com/ijyuuuuuuuuppp/status/1719184760818552855","@ijyuuuuuuuuppp"
,"YaJ",,,,,"@kegblgnunfaedh",,,,"id","0",,,"Gojek lang:in","0","0","0","Pengalaman saya pke Gocar atau Gojek kalau emang order tnp aplikasi selalu tak tekanin mau apa nggak ke drivernya. Seringnya krn saya harus cepet"" balik dari tujuan awal. Jadi sebelum sampe, saya nego mau nggak nganterin tanpa aplikasi dengan harga yang sama atau nggak beda jauh.","2023-10-31 02:46:00+00:00",,,"https://pbs.twimg.com/profile_images/1716887585656832000/En40pUBg_400x400.jpg",,,,,,,,,,,,,,,"1719183954283257938",,,,,,"https://twitter.com/Mansova/status/1719183954283257938","@Mansova"
,"Captain Basic",,,,,"@ZoneVenomWar",,,,"id","0",,,"Gojek lang:in","0","1","0","di belakang terminal ubung malah kebalikannya, Opang nyamar pake atribut gojek 😆","2023-10-31 02:57:00+00:00",,,"https://pbs.twimg.com/profile_images/1322682103239110657/3cxoLqj8_400x400.jpg",,,,,,,,,,,,,,,"1719186727976521987",,,,,,"https://twitter.com/ojolisme_/status/1719186727976521987","@ojolisme_"
,"Abdul Kharis",,,,,"@ArlianiYunikaA1","@kegblgnunfaedh",,,"id","0",,,"Gojek lang:in","0","0","0","Itu kayanya salah denger......di mba nya bilang Gojek, di bapaknya dengernya ojek.....

Makanya si bapak bilang saya bukan ojek.....nah pas si bapak bilang gitu.... Si mba nya nangkepnya, Saya bukan Gojek.....

Itulah pentingnya skill komunikasi","2023-10-31 02:46:00+00:00",,,"https://pbs.twimg.com/profile_images/3101309884/0e8fbe9c32bb2c4f25a7cb48ce7e4c58_400x400.jpeg",,,,,,,,,,,,,,,"1719184055206629837",,,,,,"https://twitter.com/doelstac/status/1719184055206629837","@doelstac"
,"sadajiwarawrr",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","1","rame banget yang masalah nanas selingkuh? menurut gua itu s3 marketing gojek ga sih? liat di lamtur deh stiker yang di kirim di pesan gojek kaya udah keliatan bangetttt kalo itu promo gojekk tapi ini opini gua sih ya","2023-06-21 09:57:00+00:00",,,"https://pbs.twimg.com/profile_images/1618870523513176064/_rHO8boL_400x400.jpg",,,,,,,,,,,,,,,"1671457356566364161",,,,,,"https://twitter.com/halubersama12/status/1671457356566364161","@halubersama12"
,"Bli Chubby Bali Hugable-",,,,,"@txtdarisisange",,,,"hr","0",,,"Gojek lang:in","0","0","0","Mas gojek be like : BYAKUGAN!!!","2023-10-31 02:58:00+00:00",,,"https://pbs.twimg.com/profile_images/1710224615803592704/e34yk1jE_400x400.jpg",,,,,,,,,,,,,,,"1719187020441112679",,,,,,"https://twitter.com/Gung_Ditya/status/1719187020441112679","@Gung_Ditya"
,"nyaaa;",,,,,"@kegblgnunfaedh",,,,"id","0",,,"Gojek lang:in","0","0","0","wkwkwk aku kemarin naik gojek comfort keterangannya pcx yg dateng beat","2023-10-31 02:45:00+00:00",,,"https://pbs.twimg.com/profile_images/1706921729292169216/9M5HaI2u_400x400.jpg",,,,,,,,,,,,,,,"1719183839380250725",,,,,,"https://twitter.com/sunniedoys/status/1719183839380250725","@sunniedoys"
,"Thomas and Friends",,,,,,,,,"de","0",,,"Gojek lang:in","0","0","0","LIAT VIDEO HELM ABANG GOJEK ADA KUTUNYAAA 😭😭😭😭😭😭","2023-10-31 02:45:00+00:00",,,"https://pbs.twimg.com/profile_images/1384495201415098370/Fk3HJrtQ_400x400.jpg",,,,,,,,,,,,,,,"1719183852265246748",,,,,,"https://twitter.com/phosphenessssss/status/1719183852265246748","@phosphenessssss"
,"🕊 TEN.",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","VIDEO APA INI ANJRIT. 😭🫵🏻

maaf mama lupa jemput, besok naik gojek ajalah kamu biar mama bisa tidur siang, minta duitnya ke papa ya 5juta. @sun_haechanct","2023-10-31 02:45:00+00:00",,,"https://pbs.twimg.com/profile_images/1718641299270860800/49u_pEW8_400x400.jpg",,,,,,,,,,,,,,,"1719183832094777416",,,,"sun_haechanct",,"https://twitter.com/tennierubyten/status/1719183832094777416","@tennierubyten"
,"Phillip Sekuritas",,,,,,,,,"id","1",,,"Gojek lang:in","0","1","0","Berita Emiten

PT GoTo Gojek Tokopedia Tbk (GOTO) mencatatkan rugi bersih sebesar IDR 9.55 triliun hingga kuartal III 2023.

*Disclaimer On","2023-10-31 02:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1592814351903494146/2jsz_5jY_400x400.jpg",,,,,,,,,,,,,,,"1719182947537035631",,,,,,"https://twitter.com/TalkToPhillip/status/1719182947537035631","@TalkToPhillip"
,"BG.",,,,,"@_zyozyong",,,,"id","0",,,"Gojek lang:in","0","1","0","Wkwk gatau nih disasarin abang gojek, untung udah pulang sekarang","2023-10-31 02:42:00+00:00",,,"https://pbs.twimg.com/profile_images/1719291077344284672/tUoPrEnW_400x400.jpg",,,,,,,,,,,,,,,"1719183147257188553",,,,,,"https://twitter.com/Beomgyuae/status/1719183147257188553","@Beomgyuae"
,"adilla",,,,,,,,,"id","0",,,"Gojek lang:in","1","17","0","Mau cv dari gojek ke shopee dong #zonauang","2023-10-31 02:45:00+00:00",,,"https://pbs.twimg.com/profile_images/1618065996585259012/AEtzGpeE_400x400.jpg","#zonauang",,,,,,,,,,,,,,"1719183735286034897",,,,,,"https://twitter.com/adillanovitaa/status/1719183735286034897","@adillanovitaa"
,"Lia","https://pbs.twimg.com/media/F9vCBW1bcAA8n6L.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vCBW4akAAQ2UU.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vCBWzaYAABN93.jpg?format=jpg&name=medium","https://pbs.twimg.com/media/F9vCBXFasAA7HG3.jpg?format=jpg&name=medium",,,,,"id","0",,,"Gojek lang:in","0","0","0","Morning Teman-Teman! 🙋🏻‍♀️
Yuk dukung aku menjadi pemenang Gojek Campus Ambassador dengan memakai & share kode unik ini sebanyak-banyaknya:
""GOJEKFADLIA"" dan ""GOJEKCAMPUS""

Bagi kamu yang baru menggunakan Gojek dapat promo hingga 175K loh!
#GojekCampusAmbassador#HematSampaiTamat","2023-10-31 02:34:00+00:00",,,"https://pbs.twimg.com/profile_images/1564271141572714497/LU2nypJX_400x400.jpg",,,,,,,,,,,,,,,"1719181024071188723",,,,,,"https://twitter.com/Fadlia_Putrihz/status/1719181024071188723","@Fadlia_Putrihz"
,"gibberish🔫",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","Harga diri saya adalah bekerja bukan bergaya entah kerja saya nantinya seperti apa gojek kuli preman  saya pastikan anda tetap hidup terhormat","2023-10-31 02:35:00+00:00",,,"https://pbs.twimg.com/profile_images/1710957604112125952/Y4u0S2Tx_400x400.jpg",,,,,,,,,,,,,,,"1719181302723920330",,,,,,"https://twitter.com/YogiGibberish/status/1719181302723920330","@YogiGibberish"
,"BEYONCE🥵🥵",,,,,"@tAmBaLbAn1999",,,,"id","0",,,"Gojek lang:in","0","1","0","Bjiirr😓 emg orgnya gk bukak gojek kah 🤧","2023-10-31 02:36:00+00:00",,,"https://pbs.twimg.com/profile_images/1709399828147687424/SJPe52iZ_400x400.jpg",,,,,,,,,,,,,,,"1719181463197982859",,,,,,"https://twitter.com/Sofiaaa34179030/status/1719181463197982859","@Sofiaaa34179030"
,"MorningZi",,,,,"@MorningZi","@kegblgnunfaedh",,,"id","0",,,"Gojek lang:in","0","0","0","Ojek2 offline yg suka ngomong disamain sama aplikasi itu brengsek sudah pasti, dan pemalas, krn jadi ojol itu skrg mudah, gojek memang tutup tapi ada grab, maxim, indrive, tetanggaku yg masih buka.","2023-10-31 02:37:00+00:00",,,"https://pbs.twimg.com/profile_images/1481176003389313024/f8YDrKtk_400x400.jpg",,,,,,,,,,,,,,,"1719181696824971754",,,,,,"https://twitter.com/MorningZi/status/1719181696824971754","@MorningZi"
,"adindarn",,,,,"@sbyfess",,,,"id","0",,,"Gojek lang:in","0","0","0","Kereta 15rb nder nanti turun stasiun tulungagung, disana udh ada grab utowo gojek kok. Jadi kamu bisa naik ojol aja, cuman kalau dari gemah ke stasiune aku gak tau ada gak ojol😭","2023-10-31 02:38:00+00:00",,,"https://pbs.twimg.com/profile_images/1718687479983931392/-0NxFTb5_400x400.jpg",,,,,,,,,,,,,,,"1719182086618386753",,,,,,"https://twitter.com/namakuadabanyak/status/1719182086618386753","@namakuadabanyak"
,"aksara jastip jaswar tiket",,,,,"@Heraloebss",,,,"id","53",,,"Gojek lang:in","0","0","7","waktu ke bsd aku pernah di bilangin sama driver gojek jangan mau pake ojol offline, karena omongan di awal sama akhir pasti beda. mereka bilangnya cepet, tapi tetep aja gak aman

saran, di hp harus ada lebih dari 1 apk ojek online","2023-10-30 09:09:00+00:00",,,"https://pbs.twimg.com/profile_images/1668856968386322432/EHmRtTxn_400x400.jpg",,,,,,,,,,,,,,,"1718918128955191366",,,,,,"https://twitter.com/yubiaksara/status/1718918128955191366","@yubiaksara"
,"fira",,,,,"@wuvjeans",,,,"id","0",,,"Gojek lang:in","0","0","0","pasti klo gojek mahal bgt ya","2023-10-31 02:30:00+00:00",,,"https://pbs.twimg.com/profile_images/1714155152670875648/Ibb7ecJf_400x400.jpg",,,,,,,,,,,,,,,"1719180024107147364",,,,,,"https://twitter.com/minjibdg/status/1719180024107147364","@minjibdg"
,"eci",,,,,"@Bombsjay__",,,,"id","0",,,"Gojek lang:in","0","0","0","kalo terjangkau sih itu yaa pasti kalo grab gojek kan mahal ya awkwkwk 😭","2023-10-31 02:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1718828600856862720/zDdYdfFx_400x400.jpg",,,,,,,,,,,,,,,"1719179451500822937",,,,,,"https://twitter.com/dooqnuts/status/1719179451500822937","@dooqnuts"
,"panji",,,,,"@kegblgnunfaedh",,,,"id","1",,,"Gojek lang:in","0","0","0","Ini bukan dari gojeknya , cuman ojek pangkalan yang memakai seragam gojek , biar dapt cust tanpa harus kena biaya potongan dari gojeknya 😪, mangkanya kenapa kalau turun dari stasiun itu males bangt kalau harus pergi atau jalan agak jauh dari titik karena suka ada Opang pake serg","2023-10-31 02:24:00+00:00",,,"https://pbs.twimg.com/profile_images/1718817909030678528/Y7pttVar_400x400.jpg",,,,,,,,,,,,,,,"1719178596705820985",,,,,,"https://twitter.com/scorpioman04/status/1719178596705820985","@scorpioman04"
,"dista🚀",,,,,,,,,"id","2",,,"Gojek lang:in","0","1","0","pantesan tadi pagi pesen gojek ga dapet driver ternyata hari ini ada demo para driver ya 🥹","2023-10-31 02:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1714794618678874112/LvCj3jwN_400x400.jpg",,,,,,,,,,,,,,,"1719179514369228902",,,,,,"https://twitter.com/ffleurrdelyss/status/1719179514369228902","@ffleurrdelyss"
,"badbunny",,,,,"@18fesss",,,,"id","0",,,"Gojek lang:in","0","0","0","terlalu baik sama semua cewe. bahkan anter jemput jd tanggungjawab dia. kyk gaada gojek ae.☺️","2023-10-31 02:28:00+00:00",,,"https://pbs.twimg.com/profile_images/1699357706644295680/kxH86Xpt_400x400.jpg",,,,,,,,,,,,,,,"1719179542278045932",,,,,,"https://twitter.com/ilIegurl/status/1719179542278045932","@ilIegurl"
,"Ayam Goreng Mentega",,,,,"@kegblgnunfaedh",,,,"id","29",,,"Gojek lang:in","0","7","5","Cuma saran aja klo turun di st pasar senen jgn order gojek smbil jalan, klo bsa pas di lobby atau udah di dpan tpi kalo order di dpan diusahain jgn smpe kang ojek yang disitu lihat klo kalian bru mau order gojek. Ntar kya gw dipaksa naik ojek tnpa aplikasi, akhirnya nembak harga","2023-10-30 20:53:00+00:00",,,"https://pbs.twimg.com/profile_images/1333808762646249472/xSAXxYST_400x400.jpg",,,,,,,,,,,,,,,"1719095315062784455",,,,,,"https://twitter.com/Kedelayhitam/status/1719095315062784455","@Kedelayhitam"
,"리아나 🐱🐿️ 樂-STAR",,,,,"@doeeyeskook",,,,"id","0",,,"Gojek lang:in","0","1","0","tak juga hahaha saya banyak guna gojek haritu. mcm grab. tp saya tak tahu lah area central jkt tu mcmne en","2023-10-31 02:25:00+00:00",,,"https://pbs.twimg.com/profile_images/1710178971433005056/V_rzxbDp_400x400.jpg",,,,,,,,,,,,,,,"1719178712703553714",,,,,,"https://twitter.com/nliyanahash/status/1719178712703553714","@nliyanahash"
,"Katadata.co.id","https://pbs.twimg.com/media/F9u5PHTb0AA_imB.jpg?format=jpg&name=medium",,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Top News: Makan Siang Jokowi dan 3 Capres, Gojek Uji Fitur Tawar Tarif

Berikut 5 artikel populer Katadata.co.id pada Senin (30/10). katadata.co.id/aryowidhywica… #TopNewsKatadata #TopNews #Berita","2023-10-31 02:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1716746607641939968/oN92o1xa_400x400.jpg","#TopNewsKatadata","#TopNews","#Berita",,,,,,,,,,,,"1719178020349702322","http://Katadata.co.id","https://katadata.co.id/aryowidhywicaksono/berita/653fe014daa88/top-news-makan-siang-jokowi-dan-3-capres-gojek-uji-fitur-tawar-tarif",,,,"https://twitter.com/KATADATAcoid/status/1719178020349702322","@KATADATAcoid"
,"Katadata.co.id",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Top News 3: Gojek menguji coba GoRide Nego yang memungkinkan penumpang menawar tarif ojol.

Bagaimana cara pakainya? Baca selengkapnya: katadata.co.id/desysetyowati… #Gojek #GoRideNego","2023-10-31 02:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1716746607641939968/oN92o1xa_400x400.jpg","#Gojek","#GoRideNego",,,,,,,,,,,,,"1719178028851601834","https://katadata.co.id/desysetyowati/digital/653f8f8333ce6/gojek-uji-coba-goride-nego-bisa-tawar-tarif-ojol",,,,,"https://twitter.com/KATADATAcoid/status/1719178028851601834","@KATADATAcoid"
,"nia 🐩",,,,,"@dreamfullsun_",,,,"id","0",,,"Gojek lang:in","0","1","0","rilll, gojek susah nemuin titik😭 mana klo udh diatas jam 11 tuh priuk sepi bgt☠️☠️☠️☠️","2023-10-31 02:06:00+00:00",,,"https://pbs.twimg.com/profile_images/1707412565452853248/d4bHKj_l_400x400.jpg",,,,,,,,,,,,,,,"1719173993717182919",,,,,,"https://twitter.com/lleovinghc/status/1719173993717182919","@lleovinghc"
,"Katadata.co.id",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","Top News 4: Gojek meluncurkan jaket baru bagi mitra pengemudi termasuk driver ojol.

Bagaimana cara mendapatkannya? Baca selengkapnya: katadata.co.id/desysetyowati… #Gojek #Ojol","2023-10-31 02:22:00+00:00",,,"https://pbs.twimg.com/profile_images/1716746607641939968/oN92o1xa_400x400.jpg","#Gojek","#Ojol",,,,,,,,,,,,,"1719178032517382620","https://katadata.co.id/desysetyowati/digital/653f30e1c796f/gojek-luncurkan-jaket-baru-ojol-berikut-cara-dapatnya",,,,,"https://twitter.com/KATADATAcoid/status/1719178032517382620","@KATADATAcoid"
,"open gestun paylater",,,,,"@choieusan",,,,"id","0",,,"Gojek lang:in","0","1","0","nonton iKON pas jisphoria itu juga pdahal venue ga full penonton tapi pas pulang jalan kaki dulu sejam baru dapet gojek wkwkwkwk","2023-10-31 02:15:00+00:00",,,"https://pbs.twimg.com/profile_images/1632044518022475776/mB0Y1YpU_400x400.jpg",,,,,,,,,,,,,,,"1719176301700067725",,,,,,"https://twitter.com/chsyukie/status/1719176301700067725","@chsyukie"
,"Sal",,,,,"@emaknyadongpyoo",,,,"id","0",,,"Gojek lang:in","0","0","0","Iyaa susah asli 🥲. Pas balik aku dulu jalan dulu mayan jauh biar bisa fapet gojek 😭","2023-10-31 02:24:00+00:00",,,"https://pbs.twimg.com/profile_images/1675116328263495680/r7UKuZN4_400x400.jpg",,,,,,,,,,,,,,,"1719178452753174923",,,,,,"https://twitter.com/9900_COKR/status/1719178452753174923","@9900_COKR"
,"cha ✨",,,,,,,,,"id","0",,,"Gojek lang:in","0","1","0","gue mah kalo setiap ada acara venue nya di JIS, sebagai penonton Pesta Rakyat Dewa, masih kerasa tuh tengah malem jalan kayak lagi karnaval 5 km kurleb buat dapet gojek ke PRJ 🫠🫠🫠","2023-10-31 02:05:00+00:00",,,"https://pbs.twimg.com/profile_images/1679360698227499009/UGpErKQK_400x400.jpg",,,,,,,,,,,,,,,"1719173680172065083",,,,,,"https://twitter.com/sailormoonbiru/status/1719173680172065083","@sailormoonbiru"
,"jewl kinda ia",,,,,,,,,"id","0",,,"Gojek lang:in","0","0","0","nyebelin bgt jir gw topup tapcash lewat gojek malah saldonya gamasuk hfft","2023-10-31 02:13:00+00:00",,,"https://pbs.twimg.com/profile_images/1592358251051376641/_MuGUYDl_400x400.jpg",,,,,,,,,,,,,,,"1719175626698174581",,,,,,"https://twitter.com/ddeonguwu_/status/1719175626698174581","@ddeonguwu_"
,"babyvey",,,,,"@kegblgnunfaedh",,,,"hr","0",,,"Gojek lang:in","0","0","0","Ih tolol nih gojek","2023-10-31 02:20:00+00:00",,,"https://pbs.twimg.com/profile_images/1719202149643776000/3NqPAEWI_400x400.jpg",,,,,,,,,,,,,,,"1719177404231663982",,,,,,"https://twitter.com/veynotrubyjane/status/1719177404231663982","@veynotrubyjane"
,"Napa ga seneng?",,,,,"@bellatrixlstrgv",,,,"id","0",,,"Gojek lang:in","0","1","0","bilang atuh ke satpam u, ya orang kayak mah bebas, tp pak tau ga skrg ada grab/gojek","2023-10-31 02:18:00+00:00",,,"https://pbs.twimg.com/profile_images/1705851465263443968/vT8udFgI_400x400.jpg",,,,,,,,,,,,,,,"1719177111028859048",,,,,,"https://twitter.com/Ciati65/status/1719177111028859048","@Ciati65"
,"₱ł₳₦ ₵Ɇ₦₭",,,,,"@kegblgnunfaedh",,,,"hr","0",,,"Gojek lang:in","0","0","0","suspend aja malu maluin driver gojek... udh tau gojek itu paling loyal ama customer.. ini driver malah bikin butek nama baik gojek.","2023-10-31 02:04:00+00:00",,,"https://pbs.twimg.com/profile_images/1474649531593609218/_bKHsR12_400x400.jpg",,,,,,,,,,,,,,,"1719173528229208564",,,,,,"https://twitter.com/PianCenk/status/1719173528229208564","@PianCenk"
,"𝓬𝓻𝓪𝓮🐇",,,,,,,,,"hr","0",,,"Gojek lang:in","0","0","0","lagi ada promo gojek eww shsjeujs","2023-10-31 02:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1712381885639503872/T6juUr36_400x400.jpg",,,,,,,,,,,,,,,"1719173258577433044",,,,,,"https://twitter.com/chxrrywoq/status/1719173258577433044","@chxrrywoq"
,"怨魔の契り (follow pledgeofdemon on IG)","https://pbs.twimg.com/media/F9s0cMraQAASDbL.jpg?format=jpg&name=medium",,,,,,,,"id","1",,,"Gojek lang:in","0","0","0","Feeling gw sih ini bukan ojol, tapi opang cosplay jd ojol (soalnya atribut ojol emg gampang bgt dicari). Apalagi ini pesennya tanpa aplikasi, terus korbannya disamperin sm ini bapak2, dan di videonya bapaknya bilang kalo dia bukan bagian dari gojek, cuma pake jaketnya aja","2023-10-31 02:02:00+00:00",,,"https://pbs.twimg.com/profile_images/1504420649213001730/MrEJjsKe_400x400.jpg",,,,,,,,,,,,,,,"1719173048723710295",,,,,,"https://twitter.com/BlackHoleRev7/status/1719173048723710295","@BlackHoleRev7"
,"diway",,,,,"@kucingbimbim2",,,,"so","1",,,"Gojek lang:in","0","1","0","DARI JAMAN SMA ANJIR JATOH MULU, NAIK GOJEK AJA UDAHLAH JANGAN BAWA MOTOR SEMDIRI","2023-10-31 02:06:00+00:00",,,"https://pbs.twimg.com/profile_images/1697526526022123520/k1aMouQb_400x400.jpg",,,,,,,,,,,,,,,"1719173961379139860",,,,,,"https://twitter.com/roughrouzes/status/1719173961379139860","@roughrouzes"
,"alis pitak setengah",,,,,"@rrizkikiki","@kegblgnunfaedh",,,"id","0",,,"Gojek lang:in","0","0","0","@gojekindonesia harus ambil tindakan pencemaran nama baik.  karna dia pakai atribut gojek","2023-10-31 02:04:00+00:00",,,"https://pbs.twimg.com/profile_images/1169857544501616648/w9IxjkmQ_400x400.jpg",,,,,,,,,,,,,,,"1719173341897236744",,,,"gojekindonesia",,"https://twitter.com/amo_bolang/status/1719173341897236744","@amo_bolang"
,"Nara",,,,,"@kegblgnunfaedh",,,,"id","1",,,"Gojek lang:in","0","1","0","Di bandara ktnya jg gini. Gw tiap arrival di terminal soetta kalo malem2 selalu ditawarin offline. Ngakunya dia emg driver gojek. Sampe pernah gw tolak dia nawarin trs2an, trs ngetawain gw ""liat aja mba ga bakal dpt online.""

Trs akhirnya dpt trs gw cerita ke drivernya. Dia jwb—","2023-10-31 02:03:00+00:00",,,"https://pbs.twimg.com/profile_images/1698674722844913664/bjCYce6y_400x400.jpg",,,,,,,,,,,,,,,"1719173134954504419",,,,,,"https://twitter.com/kookim89/status/1719173134954504419","@kookim89"
